"ITTER107","Territorio","SEXISTAT1","Sesso","ETA1","Classe di età","POSIZPROF","Posizione professionale","REGIME_ORARIO","Tempo pieno/parziale","CARATT_OCC","Carattere occupazione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITE","Centro","2","femmine","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q3","T3-2019",524.61,,
"ITE","Centro","2","femmine","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020","2020",527.085,,
"ITE","Centro","2","femmine","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q2","T2-2020",525.587,,
"ITE","Centro","2","femmine","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q1","T1-2020",525.695,,
"ITE","Centro","2","femmine","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q3","T3-2020",532.465,,
"ITE","Centro","2","femmine","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q4","T4-2020",524.596,,
"ITE","Centro","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019","2019",1067.333,,
"ITE","Centro","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q1","T1-2019",1072.586,,
"ITE","Centro","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q2","T2-2019",1064.859,,
"ITE","Centro","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q4","T4-2019",1061.273,,
"ITE","Centro","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q3","T3-2019",1070.614,,
"ITE","Centro","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020","2020",1080.768,,
"ITE","Centro","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q2","T2-2020",1079.354,,
"ITE","Centro","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q1","T1-2020",1070.522,,
"ITE","Centro","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q3","T3-2020",1087.444,,
"ITE","Centro","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q4","T4-2020",1085.75,,
"ITFG","Mezzogiorno","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019","2019",650.824,,
"ITFG","Mezzogiorno","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q1","T1-2019",650.363,,
"ITFG","Mezzogiorno","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q2","T2-2019",642.075,,
"ITFG","Mezzogiorno","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q4","T4-2019",658.322,,
"ITFG","Mezzogiorno","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q3","T3-2019",652.537,,
"ITFG","Mezzogiorno","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020","2020",658.766,,
"ITFG","Mezzogiorno","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q2","T2-2020",664.677,,
"ITFG","Mezzogiorno","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q1","T1-2020",647.712,,
"ITFG","Mezzogiorno","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q3","T3-2020",659.189,,
"ITFG","Mezzogiorno","1","maschi","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q4","T4-2020",663.487,,
"ITFG","Mezzogiorno","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019","2019",1097.639,,
"ITFG","Mezzogiorno","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q1","T1-2019",1083.816,,
"ITFG","Mezzogiorno","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q2","T2-2019",1093.305,,
"ITFG","Mezzogiorno","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q4","T4-2019",1108.97,,
"ITFG","Mezzogiorno","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q3","T3-2019",1104.465,,
"ITFG","Mezzogiorno","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020","2020",1102.984,,
"ITFG","Mezzogiorno","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q2","T2-2020",1090.87,,
"ITFG","Mezzogiorno","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q1","T1-2020",1081.703,,
"ITFG","Mezzogiorno","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q3","T3-2020",1111.3,,
"ITFG","Mezzogiorno","9","totale","Y45-54","45-54 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q4","T4-2020",1128.064,,
"IT","Italia","1","maschi","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019","2019",1615.463,,
"IT","Italia","1","maschi","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q1","T1-2019",1556.43,,
"IT","Italia","1","maschi","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q2","T2-2019",1623.03,,
"IT","Italia","1","maschi","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q4","T4-2019",1636.375,,
"IT","Italia","1","maschi","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q3","T3-2019",1646.016,,
"IT","Italia","1","maschi","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020","2020",1684.202,,
"IT","Italia","1","maschi","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q2","T2-2020",1692.067,,
"IT","Italia","1","maschi","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q1","T1-2020",1670.636,,
"IT","Italia","1","maschi","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q3","T3-2020",1688.731,,
"IT","Italia","1","maschi","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q4","T4-2020",1685.373,,
"IT","Italia","2","femmine","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019","2019",1491.293,,
"IT","Italia","2","femmine","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q1","T1-2019",1485.06,,
"IT","Italia","2","femmine","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q2","T2-2019",1507.178,,
"IT","Italia","2","femmine","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q4","T4-2019",1501.828,,
"IT","Italia","2","femmine","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q3","T3-2019",1471.105,,
"IT","Italia","2","femmine","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020","2020",1538.081,,
"IT","Italia","2","femmine","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q2","T2-2020",1536.359,,
"IT","Italia","2","femmine","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q1","T1-2020",1540.997,,
"IT","Italia","2","femmine","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q3","T3-2020",1504.546,,
"IT","Italia","2","femmine","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q4","T4-2020",1570.424,,
"IT","Italia","9","totale","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019","2019",3106.755,,
"IT","Italia","9","totale","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q1","T1-2019",3041.49,,
"IT","Italia","9","totale","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q2","T2-2019",3130.208,,
"IT","Italia","9","totale","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q4","T4-2019",3138.203,,
"IT","Italia","9","totale","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q3","T3-2019",3117.121,,
"IT","Italia","9","totale","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020","2020",3222.283,,
"IT","Italia","9","totale","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q2","T2-2020",3228.426,,
"IT","Italia","9","totale","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q1","T1-2020",3211.632,,
"IT","Italia","9","totale","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q3","T3-2020",3193.277,,
"IT","Italia","9","totale","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q4","T4-2020",3255.798,,
"ITCD","Nord","1","maschi","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019","2019",760.877,,
"ITCD","Nord","1","maschi","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q1","T1-2019",725.75,,
"ITCD","Nord","1","maschi","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q2","T2-2019",751.361,,
"ITCD","Nord","1","maschi","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q4","T4-2019",781.166,,
"ITCD","Nord","1","maschi","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q3","T3-2019",785.232,,
"ITCD","Nord","1","maschi","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020","2020",794.534,,
"ITCD","Nord","1","maschi","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q2","T2-2020",782.049,,
"ITCD","Nord","1","maschi","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q1","T1-2020",797.35,,
"ITCD","Nord","1","maschi","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q3","T3-2020",794.373,,
"ITCD","Nord","1","maschi","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q4","T4-2020",804.365,,
"ITCD","Nord","2","femmine","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019","2019",769.513,,
"ITCD","Nord","2","femmine","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q1","T1-2019",759.159,,
"ITCD","Nord","2","femmine","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q2","T2-2019",763.054,,
"ITCD","Nord","2","femmine","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q4","T4-2019",793.463,,
"ITCD","Nord","2","femmine","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q3","T3-2019",762.376,,
"ITCD","Nord","2","femmine","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020","2020",796.925,,
"ITCD","Nord","2","femmine","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q2","T2-2020",789.347,,
"ITCD","Nord","2","femmine","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q1","T1-2020",807.236,,
"ITCD","Nord","2","femmine","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q3","T3-2020",781.645,,
"ITCD","Nord","2","femmine","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q4","T4-2020",809.474,,
"ITCD","Nord","9","totale","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019","2019",1530.39,,
"ITCD","Nord","9","totale","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q1","T1-2019",1484.909,,
"ITCD","Nord","9","totale","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q2","T2-2019",1514.415,,
"ITCD","Nord","9","totale","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q4","T4-2019",1574.629,,
"ITCD","Nord","9","totale","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q3","T3-2019",1547.608,,
"ITCD","Nord","9","totale","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020","2020",1591.46,,
"ITCD","Nord","9","totale","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q2","T2-2020",1571.396,,
"ITCD","Nord","9","totale","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q1","T1-2020",1604.585,,
"ITCD","Nord","9","totale","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q3","T3-2020",1576.018,,
"ITCD","Nord","9","totale","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q4","T4-2020",1613.839,,
"ITC","Nord-ovest","1","maschi","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019","2019",444.793,,
"ITC","Nord-ovest","1","maschi","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q1","T1-2019",431.904,,
"ITC","Nord-ovest","1","maschi","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q2","T2-2019",422.188,,
"ITC","Nord-ovest","1","maschi","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q4","T4-2019",461.908,,
"ITC","Nord-ovest","1","maschi","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q3","T3-2019",463.174,,
"ITC","Nord-ovest","1","maschi","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020","2020",461.456,,
"ITC","Nord-ovest","1","maschi","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q2","T2-2020",454.172,,
"ITC","Nord-ovest","1","maschi","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q1","T1-2020",469.931,,
"ITC","Nord-ovest","1","maschi","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q3","T3-2020",458.07,,
"ITC","Nord-ovest","1","maschi","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q4","T4-2020",463.652,,
"ITC","Nord-ovest","2","femmine","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019","2019",431.984,,
"ITC","Nord-ovest","2","femmine","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q1","T1-2019",423.15,,
"ITC","Nord-ovest","2","femmine","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q2","T2-2019",420.168,,
"ITC","Nord-ovest","2","femmine","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q4","T4-2019",451.564,,
"ITC","Nord-ovest","2","femmine","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q3","T3-2019",433.054,,
"ITC","Nord-ovest","2","femmine","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020","2020",450.093,,
"ITC","Nord-ovest","2","femmine","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q2","T2-2020",441.816,,
"ITC","Nord-ovest","2","femmine","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q1","T1-2020",454.432,,
"ITC","Nord-ovest","2","femmine","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q3","T3-2020",435.965,,
"ITC","Nord-ovest","2","femmine","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q4","T4-2020",468.158,,
"ITC","Nord-ovest","9","totale","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019","2019",876.777,,
"ITC","Nord-ovest","9","totale","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q1","T1-2019",855.054,,
"ITC","Nord-ovest","9","totale","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q2","T2-2019",842.356,,
"ITC","Nord-ovest","9","totale","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q4","T4-2019",913.473,,
"ITC","Nord-ovest","9","totale","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q3","T3-2019",896.227,,
"ITC","Nord-ovest","9","totale","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020","2020",911.549,,
"ITC","Nord-ovest","9","totale","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q2","T2-2020",895.989,,
"ITC","Nord-ovest","9","totale","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q1","T1-2020",924.362,,
"ITC","Nord-ovest","9","totale","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q3","T3-2020",894.035,,
"ITC","Nord-ovest","9","totale","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q4","T4-2020",931.811,,
"ITD","Nord-est","1","maschi","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019","2019",316.084,,
"ITD","Nord-est","1","maschi","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q1","T1-2019",293.847,,
"ITD","Nord-est","1","maschi","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q2","T2-2019",329.173,,
"ITD","Nord-est","1","maschi","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q4","T4-2019",319.258,,
"ITD","Nord-est","1","maschi","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2019-Q3","T3-2019",322.058,,
"ITD","Nord-est","1","maschi","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020","2020",333.078,,
"ITD","Nord-est","1","maschi","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q2","T2-2020",327.876,,
"ITD","Nord-est","1","maschi","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q1","T1-2020",327.419,,
"ITD","Nord-est","1","maschi","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q3","T3-2020",336.304,,
"ITD","Nord-est","1","maschi","Y55-64","55-64 anni","1","dipendenti","9","totale","2","tempo indeterminato","2020-Q4","T4-2020",340.713,,
