"ITTER107","Territorio","SEXISTAT1","Sesso","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITC","Nord-ovest","1","maschi","Y55-64","55-64 anni","2019","2019",704.028,,
"ITC","Nord-ovest","1","maschi","Y55-64","55-64 anni","2019-Q1","T1-2019",688.928,,
"ITC","Nord-ovest","1","maschi","Y55-64","55-64 anni","2019-Q2","T2-2019",692.441,,
"ITC","Nord-ovest","1","maschi","Y55-64","55-64 anni","2019-Q4","T4-2019",715.391,,
"ITC","Nord-ovest","1","maschi","Y55-64","55-64 anni","2019-Q3","T3-2019",719.351,,
"ITC","Nord-ovest","1","maschi","Y55-64","55-64 anni","2020","2020",717.258,,
"ITC","Nord-ovest","1","maschi","Y55-64","55-64 anni","2020-Q2","T2-2020",714.142,,
"ITC","Nord-ovest","1","maschi","Y55-64","55-64 anni","2020-Q1","T1-2020",713.084,,
"ITC","Nord-ovest","1","maschi","Y55-64","55-64 anni","2020-Q3","T3-2020",717.905,,
"ITC","Nord-ovest","1","maschi","Y55-64","55-64 anni","2020-Q4","T4-2020",723.902,,
"ITC","Nord-ovest","2","femmine","Y55-64","55-64 anni","2019","2019",551.702,,
"ITC","Nord-ovest","2","femmine","Y55-64","55-64 anni","2019-Q1","T1-2019",542.264,,
"ITC","Nord-ovest","2","femmine","Y55-64","55-64 anni","2019-Q2","T2-2019",541.116,,
"ITC","Nord-ovest","2","femmine","Y55-64","55-64 anni","2019-Q4","T4-2019",574.754,,
"ITC","Nord-ovest","2","femmine","Y55-64","55-64 anni","2019-Q3","T3-2019",548.673,,
"ITC","Nord-ovest","2","femmine","Y55-64","55-64 anni","2020","2020",571.799,,
"ITC","Nord-ovest","2","femmine","Y55-64","55-64 anni","2020-Q2","T2-2020",557.717,,
"ITC","Nord-ovest","2","femmine","Y55-64","55-64 anni","2020-Q1","T1-2020",569.564,,
"ITC","Nord-ovest","2","femmine","Y55-64","55-64 anni","2020-Q3","T3-2020",564.868,,
"ITC","Nord-ovest","2","femmine","Y55-64","55-64 anni","2020-Q4","T4-2020",595.047,,
"ITC","Nord-ovest","9","totale","Y55-64","55-64 anni","2019","2019",1255.729,,
"ITC","Nord-ovest","9","totale","Y55-64","55-64 anni","2019-Q1","T1-2019",1231.192,,
"ITC","Nord-ovest","9","totale","Y55-64","55-64 anni","2019-Q2","T2-2019",1233.557,,
"ITC","Nord-ovest","9","totale","Y55-64","55-64 anni","2019-Q4","T4-2019",1290.144,,
"ITC","Nord-ovest","9","totale","Y55-64","55-64 anni","2019-Q3","T3-2019",1268.024,,
"ITC","Nord-ovest","9","totale","Y55-64","55-64 anni","2020","2020",1289.057,,
"ITC","Nord-ovest","9","totale","Y55-64","55-64 anni","2020-Q2","T2-2020",1271.859,,
"ITC","Nord-ovest","9","totale","Y55-64","55-64 anni","2020-Q1","T1-2020",1282.649,,
"ITC","Nord-ovest","9","totale","Y55-64","55-64 anni","2020-Q3","T3-2020",1282.773,,
"ITC","Nord-ovest","9","totale","Y55-64","55-64 anni","2020-Q4","T4-2020",1318.948,,
"ITC1","Piemonte","1","maschi","Y55-64","55-64 anni","2019","2019",191.241,,
"ITC1","Piemonte","1","maschi","Y55-64","55-64 anni","2020","2020",193.522,,
"ITC1","Piemonte","2","femmine","Y55-64","55-64 anni","2019","2019",148.923,,
"ITC1","Piemonte","2","femmine","Y55-64","55-64 anni","2020","2020",152.574,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","2","femmine","Y55-64","55-64 anni","2019","2019",5.282,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","2","femmine","Y55-64","55-64 anni","2020","2020",5.473,,
"ITC3","Liguria","1","maschi","Y55-64","55-64 anni","2019","2019",70.612,,
"ITC3","Liguria","1","maschi","Y55-64","55-64 anni","2020","2020",72.927,,
"ITC3","Liguria","2","femmine","Y55-64","55-64 anni","2019","2019",64.047,,
"ITC3","Liguria","2","femmine","Y55-64","55-64 anni","2020","2020",64.965,,
"ITC3","Liguria","9","totale","Y55-64","55-64 anni","2019","2019",134.659,,
"ITC3","Liguria","9","totale","Y55-64","55-64 anni","2020","2020",137.892,,
"ITC4","Lombardia","2","femmine","Y55-64","55-64 anni","2019","2019",333.45,,
"ITC4","Lombardia","2","femmine","Y55-64","55-64 anni","2020","2020",348.787,,
"ITC4","Lombardia","9","totale","Y55-64","55-64 anni","2019","2019",770.326,,
"ITC4","Lombardia","9","totale","Y55-64","55-64 anni","2020","2020",793.942,,
"ITD","Nord-est","1","maschi","Y55-64","55-64 anni","2019","2019",536.387,,
"ITD","Nord-est","1","maschi","Y55-64","55-64 anni","2019-Q1","T1-2019",524.425,,
"ITD","Nord-est","1","maschi","Y55-64","55-64 anni","2019-Q2","T2-2019",546.776,,
"ITD","Nord-est","1","maschi","Y55-64","55-64 anni","2019-Q4","T4-2019",534.961,,
"ITD","Nord-est","1","maschi","Y55-64","55-64 anni","2019-Q3","T3-2019",539.387,,
"ITD","Nord-est","1","maschi","Y55-64","55-64 anni","2020","2020",547.237,,
"ITD","Nord-est","1","maschi","Y55-64","55-64 anni","2020-Q2","T2-2020",545.594,,
"ITD","Nord-est","1","maschi","Y55-64","55-64 anni","2020-Q1","T1-2020",546.806,,
"ITD","Nord-est","1","maschi","Y55-64","55-64 anni","2020-Q3","T3-2020",554.237,,
"ITD","Nord-est","1","maschi","Y55-64","55-64 anni","2020-Q4","T4-2020",542.311,,
"ITD","Nord-est","9","totale","Y55-64","55-64 anni","2019","2019",963.899,,
"ITD","Nord-est","9","totale","Y55-64","55-64 anni","2019-Q1","T1-2019",952.452,,
"ITD","Nord-est","9","totale","Y55-64","55-64 anni","2019-Q2","T2-2019",975.005,,
"ITD","Nord-est","9","totale","Y55-64","55-64 anni","2019-Q4","T4-2019",971.241,,
"ITD","Nord-est","9","totale","Y55-64","55-64 anni","2019-Q3","T3-2019",956.898,,
"ITD","Nord-est","9","totale","Y55-64","55-64 anni","2020","2020",980.217,,
"ITD","Nord-est","9","totale","Y55-64","55-64 anni","2020-Q2","T2-2020",974.833,,
"ITD","Nord-est","9","totale","Y55-64","55-64 anni","2020-Q1","T1-2020",989.895,,
"ITD","Nord-est","9","totale","Y55-64","55-64 anni","2020-Q3","T3-2020",985.549,,
"ITD","Nord-est","9","totale","Y55-64","55-64 anni","2020-Q4","T4-2020",970.592,,
"ITDA","Trentino Alto Adige / Südtirol","1","maschi","Y55-64","55-64 anni","2019","2019",48.259,,
"ITDA","Trentino Alto Adige / Südtirol","1","maschi","Y55-64","55-64 anni","2020","2020",48.633,,
"ITDA","Trentino Alto Adige / Südtirol","2","femmine","Y55-64","55-64 anni","2019","2019",40.209,,
"ITDA","Trentino Alto Adige / Südtirol","2","femmine","Y55-64","55-64 anni","2020","2020",41.65,,
"ITD1","Provincia Autonoma Bolzano / Bozen","1","maschi","Y55-64","55-64 anni","2019","2019",24.093,,
"ITD1","Provincia Autonoma Bolzano / Bozen","1","maschi","Y55-64","55-64 anni","2020","2020",24.845,,
"ITD1","Provincia Autonoma Bolzano / Bozen","9","totale","Y55-64","55-64 anni","2019","2019",44.613,,
"ITD1","Provincia Autonoma Bolzano / Bozen","9","totale","Y55-64","55-64 anni","2020","2020",46.177,,
"ITD2","Provincia Autonoma Trento","1","maschi","Y55-64","55-64 anni","2019","2019",24.166,,
"ITD2","Provincia Autonoma Trento","1","maschi","Y55-64","55-64 anni","2020","2020",23.788,,
"ITD2","Provincia Autonoma Trento","9","totale","Y55-64","55-64 anni","2019","2019",43.855,,
"ITD2","Provincia Autonoma Trento","9","totale","Y55-64","55-64 anni","2020","2020",44.107,,
"ITD3","Veneto","1","maschi","Y55-64","55-64 anni","2019","2019",230.309,,
"ITD3","Veneto","1","maschi","Y55-64","55-64 anni","2020","2020",235.079,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y55-64","55-64 anni","2019","2019",44.663,,
"ITD4","Friuli-Venezia Giulia","2","femmine","Y55-64","55-64 anni","2020","2020",46.783,,
"ITD5","Emilia-Romagna","1","maschi","Y55-64","55-64 anni","2019","2019",203.191,,
"ITD5","Emilia-Romagna","1","maschi","Y55-64","55-64 anni","2020","2020",206.15,,
"ITD5","Emilia-Romagna","2","femmine","Y55-64","55-64 anni","2019","2019",175.902,,
"ITD5","Emilia-Romagna","2","femmine","Y55-64","55-64 anni","2020","2020",181.713,,
"ITD5","Emilia-Romagna","9","totale","Y55-64","55-64 anni","2019","2019",379.093,,
"ITD5","Emilia-Romagna","9","totale","Y55-64","55-64 anni","2020","2020",387.863,,
"ITE","Centro","1","maschi","Y55-64","55-64 anni","2019","2019",531.967,,
"ITE","Centro","1","maschi","Y55-64","55-64 anni","2019-Q1","T1-2019",518.349,,
"ITE","Centro","1","maschi","Y55-64","55-64 anni","2019-Q2","T2-2019",540.981,,
"ITE","Centro","1","maschi","Y55-64","55-64 anni","2019-Q4","T4-2019",533.492,,
"ITE","Centro","1","maschi","Y55-64","55-64 anni","2019-Q3","T3-2019",535.045,,
"ITE","Centro","1","maschi","Y55-64","55-64 anni","2020","2020",553.23,,
"ITE","Centro","1","maschi","Y55-64","55-64 anni","2020-Q2","T2-2020",558.131,,
"ITE","Centro","1","maschi","Y55-64","55-64 anni","2020-Q1","T1-2020",540.254,,
"ITE","Centro","1","maschi","Y55-64","55-64 anni","2020-Q3","T3-2020",549.664,,
"ITE","Centro","1","maschi","Y55-64","55-64 anni","2020-Q4","T4-2020",564.871,,
"ITE","Centro","2","femmine","Y55-64","55-64 anni","2019","2019",454.152,,
"ITE","Centro","2","femmine","Y55-64","55-64 anni","2019-Q1","T1-2019",444.164,,
"ITE","Centro","2","femmine","Y55-64","55-64 anni","2019-Q2","T2-2019",466.496,,
"ITE","Centro","2","femmine","Y55-64","55-64 anni","2019-Q4","T4-2019",450.104,,
"ITE","Centro","2","femmine","Y55-64","55-64 anni","2019-Q3","T3-2019",455.846,,
"ITE","Centro","2","femmine","Y55-64","55-64 anni","2020","2020",466.05,,
"ITE","Centro","2","femmine","Y55-64","55-64 anni","2020-Q2","T2-2020",462.971,,
"ITE","Centro","2","femmine","Y55-64","55-64 anni","2020-Q1","T1-2020",455.554,,
"ITE","Centro","2","femmine","Y55-64","55-64 anni","2020-Q3","T3-2020",463.962,,
"ITE","Centro","2","femmine","Y55-64","55-64 anni","2020-Q4","T4-2020",481.713,,
"ITE","Centro","9","totale","Y55-64","55-64 anni","2019","2019",986.119,,
"ITE","Centro","9","totale","Y55-64","55-64 anni","2019-Q1","T1-2019",962.513,,
"ITE","Centro","9","totale","Y55-64","55-64 anni","2019-Q2","T2-2019",1007.477,,
"ITE","Centro","9","totale","Y55-64","55-64 anni","2019-Q4","T4-2019",983.597,,
"ITE","Centro","9","totale","Y55-64","55-64 anni","2019-Q3","T3-2019",990.891,,
"ITE","Centro","9","totale","Y55-64","55-64 anni","2020","2020",1019.28,,
"ITE","Centro","9","totale","Y55-64","55-64 anni","2020-Q2","T2-2020",1021.102,,
"ITE","Centro","9","totale","Y55-64","55-64 anni","2020-Q1","T1-2020",995.809,,
"ITE","Centro","9","totale","Y55-64","55-64 anni","2020-Q3","T3-2020",1013.626,,
"ITE","Centro","9","totale","Y55-64","55-64 anni","2020-Q4","T4-2020",1046.583,,
"ITE1","Toscana","1","maschi","Y55-64","55-64 anni","2019","2019",163.824,,
"ITE1","Toscana","1","maschi","Y55-64","55-64 anni","2020","2020",173.045,,
"ITE1","Toscana","9","totale","Y55-64","55-64 anni","2019","2019",311.445,,
"ITE1","Toscana","9","totale","Y55-64","55-64 anni","2020","2020",326.662,,
"ITE2","Umbria","1","maschi","Y55-64","55-64 anni","2019","2019",37.371,,
"ITE2","Umbria","1","maschi","Y55-64","55-64 anni","2020","2020",40.862,,
"ITE2","Umbria","9","totale","Y55-64","55-64 anni","2019","2019",72.35,,
"ITE2","Umbria","9","totale","Y55-64","55-64 anni","2020","2020",75.364,,
"ITE3","Marche","1","maschi","Y55-64","55-64 anni","2019","2019",69.957,,
"ITE3","Marche","1","maschi","Y55-64","55-64 anni","2020","2020",70.201,,
"ITE3","Marche","2","femmine","Y55-64","55-64 anni","2019","2019",55.102,,
"ITE3","Marche","2","femmine","Y55-64","55-64 anni","2020","2020",52.965,,
"ITE3","Marche","9","totale","Y55-64","55-64 anni","2019","2019",125.059,,
"ITE3","Marche","9","totale","Y55-64","55-64 anni","2020","2020",123.166,,
"ITE4","Lazio","1","maschi","Y55-64","55-64 anni","2019","2019",260.814,,
"ITE4","Lazio","1","maschi","Y55-64","55-64 anni","2020","2020",269.123,,
"ITE4","Lazio","2","femmine","Y55-64","55-64 anni","2019","2019",216.451,,
"ITE4","Lazio","2","femmine","Y55-64","55-64 anni","2020","2020",224.965,,
"ITE4","Lazio","9","totale","Y55-64","55-64 anni","2019","2019",477.265,,
"ITE4","Lazio","9","totale","Y55-64","55-64 anni","2020","2020",494.088,,
"ITFG","Mezzogiorno","2","femmine","Y55-64","55-64 anni","2019","2019",471.136,,
"ITFG","Mezzogiorno","2","femmine","Y55-64","55-64 anni","2019-Q1","T1-2019",468.041,,
"ITFG","Mezzogiorno","2","femmine","Y55-64","55-64 anni","2019-Q2","T2-2019",480.34,,
"ITFG","Mezzogiorno","2","femmine","Y55-64","55-64 anni","2019-Q4","T4-2019",468.062,,
"ITFG","Mezzogiorno","2","femmine","Y55-64","55-64 anni","2019-Q3","T3-2019",468.103,,
"ITFG","Mezzogiorno","2","femmine","Y55-64","55-64 anni","2020","2020",479.359,,
"ITFG","Mezzogiorno","2","femmine","Y55-64","55-64 anni","2020-Q2","T2-2020",477.821,,
"ITFG","Mezzogiorno","2","femmine","Y55-64","55-64 anni","2020-Q1","T1-2020",478.495,,
"ITFG","Mezzogiorno","2","femmine","Y55-64","55-64 anni","2020-Q3","T3-2020",461.502,,
"ITFG","Mezzogiorno","2","femmine","Y55-64","55-64 anni","2020-Q4","T4-2020",499.62,,
"ITFG","Mezzogiorno","9","totale","Y55-64","55-64 anni","2019","2019",1275.972,,
"ITFG","Mezzogiorno","9","totale","Y55-64","55-64 anni","2019-Q1","T1-2019",1233.928,,
"ITFG","Mezzogiorno","9","totale","Y55-64","55-64 anni","2019-Q2","T2-2019",1292.58,,
"ITFG","Mezzogiorno","9","totale","Y55-64","55-64 anni","2019-Q4","T4-2019",1288.181,,
"ITFG","Mezzogiorno","9","totale","Y55-64","55-64 anni","2019-Q3","T3-2019",1289.201,,
"ITFG","Mezzogiorno","9","totale","Y55-64","55-64 anni","2020","2020",1307.669,,
"ITFG","Mezzogiorno","9","totale","Y55-64","55-64 anni","2020-Q2","T2-2020",1299.641,,
"ITFG","Mezzogiorno","9","totale","Y55-64","55-64 anni","2020-Q1","T1-2020",1290.317,,
"ITFG","Mezzogiorno","9","totale","Y55-64","55-64 anni","2020-Q3","T3-2020",1304.51,,
"ITFG","Mezzogiorno","9","totale","Y55-64","55-64 anni","2020-Q4","T4-2020",1336.207,,
"ITF1","Abruzzo","2","femmine","Y55-64","55-64 anni","2019","2019",44.306,,
"ITF1","Abruzzo","2","femmine","Y55-64","55-64 anni","2020","2020",43.701,,
"ITF1","Abruzzo","9","totale","Y55-64","55-64 anni","2019","2019",102.261,,
"ITF1","Abruzzo","9","totale","Y55-64","55-64 anni","2020","2020",103.767,,
"ITF2","Molise","1","maschi","Y55-64","55-64 anni","2019","2019",14.567,,
"ITF2","Molise","1","maschi","Y55-64","55-64 anni","2020","2020",15.065,,
"ITF2","Molise","2","femmine","Y55-64","55-64 anni","2019","2019",10.119,,
"ITF2","Molise","2","femmine","Y55-64","55-64 anni","2020","2020",10.054,,
"ITF3","Campania","9","totale","Y55-64","55-64 anni","2019","2019",337.009,,
"ITF3","Campania","9","totale","Y55-64","55-64 anni","2020","2020",339.887,,
"ITF4","Puglia","2","femmine","Y55-64","55-64 anni","2019","2019",85.875,,
"ITF4","Puglia","2","femmine","Y55-64","55-64 anni","2020","2020",87.141,,
"ITF6","Calabria","9","totale","Y55-64","55-64 anni","2019","2019",114.717,,
"ITF6","Calabria","9","totale","Y55-64","55-64 anni","2020","2020",117.397,,
"ITG1","Sicilia","1","maschi","Y55-64","55-64 anni","2019","2019",178.245,,
"ITG1","Sicilia","1","maschi","Y55-64","55-64 anni","2020","2020",186.056,,
"ITG1","Sicilia","2","femmine","Y55-64","55-64 anni","2019","2019",102.503,,
"ITG1","Sicilia","2","femmine","Y55-64","55-64 anni","2020","2020",105.86,,
"ITG1","Sicilia","9","totale","Y55-64","55-64 anni","2019","2019",280.749,,
"ITG1","Sicilia","9","totale","Y55-64","55-64 anni","2020","2020",291.916,,
"IT","Italia","1","maschi","Y_GE65","65 anni e più","2019","2019",458.612,,
"IT","Italia","1","maschi","Y_GE65","65 anni e più","2019-Q1","T1-2019",440.067,,
"IT","Italia","1","maschi","Y_GE65","65 anni e più","2019-Q2","T2-2019",474.09,,
"IT","Italia","1","maschi","Y_GE65","65 anni e più","2019-Q4","T4-2019",464.761,,
"IT","Italia","1","maschi","Y_GE65","65 anni e più","2019-Q3","T3-2019",455.53,,
"IT","Italia","1","maschi","Y_GE65","65 anni e più","2020","2020",455.823,,
"IT","Italia","1","maschi","Y_GE65","65 anni e più","2020-Q2","T2-2020",454.956,,
"IT","Italia","1","maschi","Y_GE65","65 anni e più","2020-Q1","T1-2020",457.333,,
"IT","Italia","1","maschi","Y_GE65","65 anni e più","2020-Q3","T3-2020",446.982,,
"IT","Italia","1","maschi","Y_GE65","65 anni e più","2020-Q4","T4-2020",464.021,,
"IT","Italia","2","femmine","Y_GE65","65 anni e più","2019","2019",214.136,,
"IT","Italia","2","femmine","Y_GE65","65 anni e più","2019-Q1","T1-2019",180.481,,
"IT","Italia","2","femmine","Y_GE65","65 anni e più","2019-Q2","T2-2019",228.788,,
"IT","Italia","2","femmine","Y_GE65","65 anni e più","2019-Q4","T4-2019",213.864,,
"IT","Italia","2","femmine","Y_GE65","65 anni e più","2019-Q3","T3-2019",233.409,,
"IT","Italia","2","femmine","Y_GE65","65 anni e più","2020","2020",225.259,,
"IT","Italia","2","femmine","Y_GE65","65 anni e più","2020-Q2","T2-2020",225.091,,
"IT","Italia","2","femmine","Y_GE65","65 anni e più","2020-Q1","T1-2020",216.53,,
"IT","Italia","2","femmine","Y_GE65","65 anni e più","2020-Q3","T3-2020",227.454,,
"IT","Italia","2","femmine","Y_GE65","65 anni e più","2020-Q4","T4-2020",231.962,,
"ITCD","Nord","1","maschi","Y_GE65","65 anni e più","2019","2019",237.85,,
"ITCD","Nord","1","maschi","Y_GE65","65 anni e più","2019-Q1","T1-2019",234.797,,
"ITCD","Nord","1","maschi","Y_GE65","65 anni e più","2019-Q2","T2-2019",250.258,,
"ITCD","Nord","1","maschi","Y_GE65","65 anni e più","2019-Q4","T4-2019",238.384,,
"ITCD","Nord","1","maschi","Y_GE65","65 anni e più","2019-Q3","T3-2019",227.963,,
"ITCD","Nord","1","maschi","Y_GE65","65 anni e più","2020","2020",232.01,,
"ITCD","Nord","1","maschi","Y_GE65","65 anni e più","2020-Q2","T2-2020",234.74,,
"ITCD","Nord","1","maschi","Y_GE65","65 anni e più","2020-Q1","T1-2020",239.259,,
"ITCD","Nord","1","maschi","Y_GE65","65 anni e più","2020-Q3","T3-2020",220.303,,
"ITCD","Nord","1","maschi","Y_GE65","65 anni e più","2020-Q4","T4-2020",233.741,,
"ITCD","Nord","2","femmine","Y_GE65","65 anni e più","2019","2019",104.434,,
"ITCD","Nord","2","femmine","Y_GE65","65 anni e più","2019-Q1","T1-2019",83.985,,
"ITCD","Nord","2","femmine","Y_GE65","65 anni e più","2019-Q2","T2-2019",102.245,,
"ITCD","Nord","2","femmine","Y_GE65","65 anni e più","2019-Q4","T4-2019",115.412,,
"ITCD","Nord","2","femmine","Y_GE65","65 anni e più","2019-Q3","T3-2019",116.095,,
"ITCD","Nord","2","femmine","Y_GE65","65 anni e più","2020","2020",113.963,,
"ITCD","Nord","2","femmine","Y_GE65","65 anni e più","2020-Q2","T2-2020",104.487,,
"ITCD","Nord","2","femmine","Y_GE65","65 anni e più","2020-Q1","T1-2020",109.715,,
"ITCD","Nord","2","femmine","Y_GE65","65 anni e più","2020-Q3","T3-2020",114.423,,
"ITCD","Nord","2","femmine","Y_GE65","65 anni e più","2020-Q4","T4-2020",127.227,,
"ITCD","Nord","9","totale","Y_GE65","65 anni e più","2019","2019",342.285,,
"ITCD","Nord","9","totale","Y_GE65","65 anni e più","2019-Q1","T1-2019",318.782,,
"ITCD","Nord","9","totale","Y_GE65","65 anni e più","2019-Q2","T2-2019",352.503,,
"ITCD","Nord","9","totale","Y_GE65","65 anni e più","2019-Q4","T4-2019",353.795,,
"ITCD","Nord","9","totale","Y_GE65","65 anni e più","2019-Q3","T3-2019",344.059,,
"ITCD","Nord","9","totale","Y_GE65","65 anni e più","2020","2020",345.974,,
"ITCD","Nord","9","totale","Y_GE65","65 anni e più","2020-Q2","T2-2020",339.227,,
"ITCD","Nord","9","totale","Y_GE65","65 anni e più","2020-Q1","T1-2020",348.974,,
"ITCD","Nord","9","totale","Y_GE65","65 anni e più","2020-Q3","T3-2020",334.726,,
"ITCD","Nord","9","totale","Y_GE65","65 anni e più","2020-Q4","T4-2020",360.968,,
"ITC","Nord-ovest","1","maschi","Y_GE65","65 anni e più","2019","2019",133.103,,
"ITC","Nord-ovest","1","maschi","Y_GE65","65 anni e più","2019-Q1","T1-2019",128.001,,
"ITC","Nord-ovest","1","maschi","Y_GE65","65 anni e più","2019-Q2","T2-2019",138.075,,
"ITC","Nord-ovest","1","maschi","Y_GE65","65 anni e più","2019-Q4","T4-2019",135.896,,
"ITC","Nord-ovest","1","maschi","Y_GE65","65 anni e più","2019-Q3","T3-2019",130.44,,
"ITC","Nord-ovest","1","maschi","Y_GE65","65 anni e più","2020","2020",130.507,,
"ITC","Nord-ovest","1","maschi","Y_GE65","65 anni e più","2020-Q2","T2-2020",129.185,,
"ITC","Nord-ovest","1","maschi","Y_GE65","65 anni e più","2020-Q1","T1-2020",130.461,,
"ITC","Nord-ovest","1","maschi","Y_GE65","65 anni e più","2020-Q3","T3-2020",126.067,,
"ITC","Nord-ovest","1","maschi","Y_GE65","65 anni e più","2020-Q4","T4-2020",136.315,,
"ITC","Nord-ovest","2","femmine","Y_GE65","65 anni e più","2019","2019",57.065,,
"ITC","Nord-ovest","2","femmine","Y_GE65","65 anni e più","2019-Q1","T1-2019",44.656,,
"ITC","Nord-ovest","2","femmine","Y_GE65","65 anni e più","2019-Q2","T2-2019",57.69,,
"ITC","Nord-ovest","2","femmine","Y_GE65","65 anni e più","2019-Q4","T4-2019",64.068,,
"ITC","Nord-ovest","2","femmine","Y_GE65","65 anni e più","2019-Q3","T3-2019",61.847,,
"ITC","Nord-ovest","2","femmine","Y_GE65","65 anni e più","2020","2020",61.181,,
"ITC","Nord-ovest","2","femmine","Y_GE65","65 anni e più","2020-Q2","T2-2020",58.092,,
"ITC","Nord-ovest","2","femmine","Y_GE65","65 anni e più","2020-Q1","T1-2020",60.585,,
"ITC","Nord-ovest","2","femmine","Y_GE65","65 anni e più","2020-Q3","T3-2020",59.759,,
"ITC","Nord-ovest","2","femmine","Y_GE65","65 anni e più","2020-Q4","T4-2020",66.29,,
"ITC","Nord-ovest","9","totale","Y_GE65","65 anni e più","2019","2019",190.168,,
"ITC","Nord-ovest","9","totale","Y_GE65","65 anni e più","2019-Q1","T1-2019",172.657,,
"ITC","Nord-ovest","9","totale","Y_GE65","65 anni e più","2019-Q2","T2-2019",195.765,,
"ITC","Nord-ovest","9","totale","Y_GE65","65 anni e più","2019-Q4","T4-2019",199.964,,
"ITC","Nord-ovest","9","totale","Y_GE65","65 anni e più","2019-Q3","T3-2019",192.287,,
"ITC","Nord-ovest","9","totale","Y_GE65","65 anni e più","2020","2020",191.688,,
